timestamp (utc),transfer_id,txid,asset_id,template,rarity,mint,count_common,count_rare,count_secret,count_unique
39:47.5,18470166737,db2492ffa44ab0449a61818f280befeac702cc2dc4ae14e029c4860c9183678c,1099564097576,278949,common,445,341,99,10,1
7/09/2021 7:39,18470168253,924c4a4231f57c9f0656d0a3d6b461a5bba03cb0b8791b40da0c5c9502337072,1099564097604,278949,common,473,342,99,10,1
7/09/2021 7:39,18470170185,3995bac736f5d0070fa6bd6765f5174b918ef01929cfcac79183f20edc49d55a,1099564097901,278949,common,730,343,99,10,1
7/09/2021 7:39,18470170309,d3ff75b4c73c519db9d67b61ff22e982a502c375248e590c47820935de247a11,1099564098039,278949,common,868,344,99,10,1
39:50.5,18470172816,2274d940eabf4fa0dd8360268a49bb5e223f32e9851d6b642b4b75ecb6169aa8,1099564098002,278949,common,831,345,99,10,1
39:56.5,18470184500,b2a82d69ef2e4596996fd9d587c407afad3fa00c58c22a48eb0779da302f1f41,1099564097129,278949,common,5,346,99,10,1
39:59.5,18470188693,58d59810632ee4d0a6280e1e6d75cb140ced0159c315bacad46aa7abf10a0185,1099564097821,278949,common,653,347,99,10,1
40:02.5,18470194108,d55a0cb30ed065abb41b36d80f69ce54fecb9e99b3a1014d12e614595999a412,1099564097254,278949,common,127,348,99,10,1
40:52.5,18470268174,2152320a03737afcf4583f5fef75c87523386c937cef1aec2b23feab33d80fde,1099564097164,278949,common,40,349,99,10,1
7/09/2021 7:40,18470276124,2e44bc8bac850e21628dfe127a1dfab61fde9f96fa8370cfc0a2c7cdceec0543,1099564097223,278949,common,99,350,99,10,1
41:04.5,18470289002,f09cb55df63e6689fe005f5e5026155c0d94c6e4b7041aadd1df5b3f5efbcb0f,1099564097950,278949,common,779,351,99,10,1
7/09/2021 7:41,18470300758,eb8aef1c9cc0f47e61d17d78fe871adad27e8af2baab3a529755e191ab1a77e4,1099564098011,278949,common,840,352,99,10,1
41:15.5,18470303079,b3002e914fbeda87a21170179ea099ce45c31a32d4c51ca7f2abf5af407ea12a,1099564097937,278949,common,766,353,99,10,1
41:26.5,18470319543,e8166d61862c726dc176704e81d9d1e61e9e0a421b197d9695ae3ed0ee9e2c19,1099564097713,278949,common,545,354,99,10,1
7/09/2021 7:41,18470320043,8948860b22c2f92925180fc17cf03045c2c748b9fcd833a33fe0fbaf558fcf61,1099564098157,278949,common,984,355,99,10,1
7/09/2021 7:41,18470325051,0038beacb89e4f6d1c6f74f77eaa6130c7a23010d093967ca77601255ae50b70,1099564098074,278949,common,901,356,99,10,1
41:37.5,18470338701,1bf0bbadf08fb856b0fbf056071b953c222718919e449cc119e8bee9a05fac19,1099564098150,278949,common,977,357,99,10,1
7/09/2021 7:41,18470339947,bb206b177ecb54c05b0372972e2a223f6beca534d330dd5f36c8b6ba48a0f31d,1099564097518,278949,common,389,358,99,10,1
41:45.5,18470353763,dacf3c590df422b0728b994804d011b5168db28dc575b38c1ac1654065e9ea28,1099564097544,278949,common,413,359,99,10,1
7/09/2021 7:41,18470358344,1d2194c8edab11fe637ea3d9eb0cf85ab943162680b9ced687cae8b3e4fa9a84,1099564097191,278949,common,67,360,99,10,1
7/09/2021 7:41,18470364796,8ba480c9a8e56c4b121a6d61cbcbd6681056fbbd7e1e1bad093545cc9c5dce8c,1099564097881,278949,common,710,361,99,10,1
7/09/2021 7:42,18470373808,69d7d0d86a265c2866de1d7a46b601c0cc0e046a655fcb0545a9259931a773de,1099564097996,278949,common,825,362,99,10,1
7/09/2021 7:42,18470383047,6102b05a4d6c866bcfa27bf38051b067ba546acc27cd2e476e0e7c8584bceff8,1099564097301,278949,common,174,363,99,10,1
42:10.5,18470391211,e9dea11a6a84a90473241419bd98ea52e5ff4bea047493ffaabf47d84bcc31da,1099564097499,278949,common,370,364,99,10,1
7/09/2021 7:42,18470410917,655e74db35e50ebd9be9a62119ea97225980aa4e7543af89f7b32b91ce5db2d5,1099564098115,278949,common,942,365,99,10,1
42:22.5,18470413422,07c248a1aee5265b0673b944bad0155ace7cf0e448692197425547dbed61ad6a,1099564097547,278949,common,416,366,99,10,1
42:30.5,18470424858,37f993e02ec3ba3c15000dec3da27250013d262e0365427498be5020e1179644,1099564097955,278949,common,784,367,99,10,1
42:33.5,18470430177,9f39284c1481b0c576af1bd2ca4e87c8c2df9a47a55a490508c46200a2890694,1099564097860,278949,common,692,368,99,10,1
42:40.5,18470440347,727500d908070b3f922505aa407ec6680af71c9d51f63b07488db16d09872d45,1099564097896,278949,common,725,369,99,10,1
42:46.5,18470447168,bf2adc5cf7c35528ecd922a41b345d0bf92c921a078eccdbe02978f845137859,1099564097459,278949,common,330,370,99,10,1
42:49.5,18470450372,3f5b4df1e05cd587d696789d63c38b9414078937b160ab1916b293689150e780,1099564097386,278949,common,259,371,99,10,1
7/09/2021 7:42,18470462473,e1eb9ff8b6f6a5d3c1b2d693f4cd3930d70d7451f8ca93e28976ab510aa7ca30,1099564097255,278949,common,128,372,99,10,1
43:01.5,18470466198,bd9f8a6b71eaabda6d7f4fb016be5d9bddaceedeec6092a6a3d1120efbe54073,1099564097772,278949,common,604,373,99,10,1
7/09/2021 7:43,18470477411,87f204aeff964602c204c1617c04544fed3086b59f2ca18e89a04a17c6057131,1099564097935,278949,common,764,374,99,10,1
7/09/2021 7:43,18470493687,e8a6acf912560483c52341cff31dd2385e619ff6c68e49048a75243b5c5c6aa4,1099564097608,278949,common,477,375,99,10,1
43:26.5,18470511594,9aeb18759a6a939b7cf4982076ca680d5b12cf33e22e5f004b5725adfbb62e24,1099564098156,278949,common,983,376,99,10,1
44:12.5,18470579998,ab475e1fd62cf13aa062f0b904c4c37bf4465e04fb79c31ac6173259fe87cb67,1099564097333,278949,common,206,377,99,10,1
44:13.5,18470582709,50bbf129e0c0875edf1870b6a1d3fb6d3df695af8f1f671dbe3177dfe3dc75d0,1099564097203,278949,common,79,378,99,10,1
44:16.5,18470588696,1c806d5d7491c28a633b640b63fda09e24ff0ad23c5462e3303271eaa237f960,1099564098090,278949,common,917,379,99,10,1
44:19.5,18470594207,c776c79b0ec8c8a8dc2392ab463ac54bf358534b8f3a409aeb6a4f2c2596226e,1099564097552,278949,common,421,380,99,10,1
7/09/2021 7:44,18470611799,e698d7f502a8013a4f761ad02666bfde1405bebfa3490d165029b385b94071ef,1099564098092,278949,common,919,381,99,10,1
44:29.5,18470612688,018146243705b695b554485ee56f1de317b1876ba2fd32d2398730ab5a286a52,1099564097258,278949,common,131,382,99,10,1
7/09/2021 7:44,18470616992,97b509ccbb2ea4e9594a49c1bd86fee5ebfa3d6f3726f868c4f09d2cdf4bae55,1099564097505,278949,common,376,383,99,10,1
44:45.5,18470636023,3feff7691086030a24367fe76a5528431d8327d462246d2805c1985bed8c0ac0,1099564097245,278949,common,118,384,99,10,1
7/09/2021 7:44,18470641685,2cac3c31e1497e00c1edff6637ea0f80fc286d6fee3395dee5b26e61466a0ec6,1099564097213,278949,common,89,385,99,10,1
7/09/2021 7:44,18470646918,8ef3aaad963145dffa558d88c26534bd0b06701f693eef66228f0ea7e98062b7,1099564097256,278949,common,129,386,99,10,1
7/09/2021 7:44,18470649671,b080984cf7ecfeaf44e959ea557dea37a1980a1347dff20dedccf12f2375e711,1099564097786,278949,common,618,387,99,10,1
7/09/2021 7:45,18470656650,8ee370654b223c3a6b6314371103f24a21061b75b8ea5259b1315c8c2599201d,1099564098008,278949,common,837,388,99,10,1
7/09/2021 7:45,18470670041,5996bd56fd1deecdba642f62b1eac8b364e490a2d534ee2f6e0fa6cbd6af20eb,1099564097174,278949,common,50,389,99,10,1
7/09/2021 7:45,18470693903,3428d1de6138c456147b7801803e524314fdfb2ef5129fa0c2bafebd8a4865ee,1099564098118,278949,common,945,390,99,10,1
7/09/2021 7:45,18470711144,215d1f5b29e984327eafbde2bf0b1afcc68435a72276efd675223fd6c466b5ec,1099564097436,278949,common,307,391,99,10,1
45:51.5,18470729544,3d55129fad32ea6f6aab416e4293afd0585b7334c2d2e2969ff862233c0aeb79,1099564098029,278949,common,858,392,99,10,1
46:23.5,18470787998,8f4f9938721919ce5462acd5891195a341e816c6801b96092c3b375857c34ef8,1099564097303,278949,common,176,393,99,10,1
7/09/2021 7:46,18470795788,8eea473879f41bb9c59aa55911afba32a18f9ef374158f43a73332bc7d871f00,1099564097628,278949,common,497,394,99,10,1
46:44.5,18470822145,fd282548e67459cdbb7575ca1902a016113d5581f7db5e41e21ec5adfd2a39cf,1099564097766,278949,common,598,395,99,10,1
7/09/2021 7:46,18470823242,b6bf2cfbb7a806721063c87bd538275a0c4d534a906458ac71fd954d2734f64b,1099564097425,278949,common,298,396,99,10,1
7/09/2021 7:46,18470827690,d4e36b8d404a6f02869f37c6f1876b84cbf1424850f177e7b950d4677fb58db3,1099564098141,278949,common,968,397,99,10,1
7/09/2021 7:46,18470830695,8e04f6379c537b88fc9978325d7c533d6e320c4c44331f74d4674e18a2292e0b,1099564098019,278949,common,848,398,99,10,1
7/09/2021 7:46,18470834415,0a110098f5d90e88608b4c7084bc972a3334ff5d33f68da01d4a3571da39ce0c,1099564098087,278949,common,914,399,99,10,1
47:13.5,18470855092,93a3f4a5ba1511808686b4be2b4132f80d42a5cbd0bbfaf22e1b1b0ddf376fb3,1099564097787,278949,common,619,400,99,10,1
7/09/2021 7:47,18470861080,b904864bd34495dabb3605714fdd981223019ea761980de9b006c809c17002be,1099564097795,278949,common,627,401,99,10,1
47:27.5,18470877663,5c702272b7af979dface9dce2564c92adb74eedcd7247fd42b39867c0f23ccb0,1099564097196,278949,common,72,402,99,10,1
47:38.5,18470900344,5462208c8fb785c7357a953d27b74657fbb3e88b21b46af36faf41700b1b4627,1099564097529,278949,common,400,403,99,10,1
7/09/2021 7:47,18470917463,df5d6486310f0839a02b3e48ae817ebb7626f0607fff3b7673374c81881f8c95,1099564097966,278949,common,795,404,99,10,1
7/09/2021 7:48,18470927809,2c995be46f17077c9719e6339c1204c5d7ff1b5da8a030b9174b4b9b3b33c783,1099564097588,278949,common,457,405,99,10,1
7/09/2021 7:48,18470939200,91a9ffd2a6d7c6ecf6becc599e8e156d54c8330618891b341c11c5a31f602d2c,1099564097380,278949,common,253,406,99,10,1
48:20.5,18470949253,23d06aa04b0eda7d6f860319ae2387c67fbd6f14c767efb22c1c42894dd66ce7,1099564097550,278949,common,419,407,99,10,1
7/09/2021 7:48,18470953365,a79b13b45a6f19114b62cf44cc2714297931bbe454f3bcd2704b55de68ddd444,1099564097412,278949,common,285,408,99,10,1
7/09/2021 7:48,18470971114,ec6e0289b2632d3631fd508dc62fbbf24bff76b77771d8436f26b9c7c0e7a843,1099564098057,278949,common,886,409,99,10,1
48:38.5,18470979121,ddcafdc0c70ca89a8ac6937c8b40e527812aeff10cfe995de8f3b0ac47fc0008,1099564097586,278949,common,455,410,99,10,1
48:45.5,18470993747,f8fcf53cf60b56190b20f39191e7616ed2450ed45fc36b47b5ad31bc9fb66bfe,1099564097785,278949,common,617,411,99,10,1
7/09/2021 7:48,18471002514,5bb39725acd5a91ec1f46261506eca9240e4ab5fabfb9636415a5062ef202d63,1099564097764,278949,common,596,412,99,10,1
48:53.5,18471009832,64d6a554006a09401c725d6446b471ed71b8a3cf4fcd1b6414077df7cc1085a8,1099564097788,278949,common,620,413,99,10,1
7/09/2021 7:48,18471015150,2867824dc4f5d15aa230b11471f6d4684a2c1a038a48c602f95e80195179807e,1099564097481,278949,common,352,414,99,10,1
7/09/2021 7:49,18471030178,a22e5fa8308a8d5f08bc5cdedd5fb7378ab567d1da0da99942e2174c4dbcb317,1099564097630,278949,common,499,415,99,10,1
7/09/2021 7:49,18471040249,c3d101e2ff622d7cd66b16e449e3365fe604c3f636ef9f4a1231ad743d2dede2,1099564097737,278949,common,569,416,99,10,1
49:23.5,18471043015,edd388af53257df9d97de82dcfa782713aecfc93787259f301c2feb5a20f2a1b,1099564097259,278949,common,132,417,99,10,1
7/09/2021 7:49,18471049927,0bd660a965c781b7bb681bdae8fb5cf04a2f802d1fa06376792636559356e4aa,1099564097169,278949,common,45,418,99,10,1
49:34.5,18471052831,0a8aa8e9e91429e6eda7794a8dd4bee7c5da92ac0918418e85266ea376ae5535,1099564098010,278949,common,839,419,99,10,1
7/09/2021 7:50,18471123287,518d0ee42990d53d1a95abb802c8cd1ca1a93bd5c23bc6bcb0d647e50130d7d4,1099564097353,278949,common,226,420,99,10,1
52:10.5,18471291915,0c89ea2ea0b0cb08428156cb637f84d55837267098ef94ea940e13a692320b74,1099564097763,278949,common,595,421,99,10,1
7/09/2021 7:52,18471302739,2909ca2fb8339c44bb758a080261d6b4a467e3b68530268ef21d128f23c26a21,1099564098133,278949,common,960,422,99,10,1
7/09/2021 7:52,18471318376,9d9c873a550883d04d3802fd2af72e26306f5435b3abae611b66440d8a91dfb3,1099564097322,278949,common,195,423,99,10,1
7/09/2021 7:52,18471335164,8ddc6fca00d63294c8e6bdc8b1709b75888bd01f4504e70d8c771a50033ca3ff,1099564097726,278949,common,558,424,99,10,1
52:45.5,18471343622,a8875d15c5ae197639d4ae81e11b096be3b14a1fa4e83f172b1a4fd6f4abc8dc,1099564097933,278949,common,762,425,99,10,1
7/09/2021 7:52,18471358820,39c63b70d3d05c49e16019d949f345496318b4c5ab99b4833b8f8906c4f25205,1099564097596,278949,common,465,426,99,10,1
52:59.5,18471370436,098ba4eb885a1005a8b216dececfc542df2bd5a2e332aaad19d763e0d91864c2,1099564097312,278949,common,185,427,99,10,1
7/09/2021 7:53,18471376168,979dbe1900dbd8f063614311cca8681d1fa959d0f36f508d24ae93542b6d59e2,1099564097154,278949,common,30,428,99,10,1
53:14.5,18471389977,53eb7e94cb7e4954cdf0dfc19e40785e31faad1e7ad688e3c805778017c30c23,1099564097326,278949,common,199,429,99,10,1
7/09/2021 7:53,18471405536,9766aebad10fe42b3871a0bcea16764337c509606d48b16c119aac3b2335783d,1099564097464,278949,common,335,430,99,10,1
7/09/2021 7:53,18471425227,a796ce404860e86dd0ea16b01e8fa86144626c57f84667d07ddf64d86d25cc3c,1099564097200,278949,common,76,431,99,10,1
7/09/2021 7:53,18471443647,6f80722fb52ea8f9a6b073eaacb0648d639f4ea7fd1ba00dd6dd7bc612db5980,1099564097293,278949,common,166,432,99,10,1
7/09/2021 7:53,18471455847,aa0fe30dd5514a6b386176ebde6876177d4d2df8a99e3269498445f856b3117e,1099564098149,278949,common,976,433,99,10,1
54:05.5,18471464088,10ed2132d080445bb1ef0c87da4a5dfe27246958b12f04ea428a7df32b58fdb7,1099564097794,278949,common,626,434,99,10,1
7/09/2021 7:54,18471476514,8bb10addeeb24b5cc4492e6aa8df060ffe9037463eb6a5013a899cde853c17b8,1099564097210,278949,common,86,435,99,10,1
7/09/2021 7:54,18471491036,9faae63565d088dae69ab13200ff13fd58815b00a905852d706585776c63c943,1099564097165,278949,common,41,436,99,10,1
54:36.5,18471508946,d968e333d2b114788f397686a160a726241640b2bee1eeeb2f4cd0c2f3c45a72,1099564097297,278949,common,170,437,99,10,1
7/09/2021 7:55,18471564755,f0eb1e05c41fb66d1cc79a23f920bea48143b1426bc7c1f2a9e947e5d87d456a,1099564097457,278949,common,328,438,99,10,1
55:11.5,18471571663,124851a8b0d5f56edd2de08840e05a793659785d8620391e1869a0661df58d82,1099564097378,278949,common,251,439,99,10,1
55:18.5,18471582893,83e832c15ab2617bae0968dda4918977df9fcbe78d3a241e1dac3a6e68aea491,1099564097830,278949,common,662,440,99,10,1
55:23.5,18471589212,eff1ea4ff4555b07f729b7329291b20afe15619fec63ee5cb971d15b88407ac1,1099564097569,278949,common,438,441,99,10,1
7/09/2021 7:55,18471596370,577dfe4fe9714a9988d5318e2656b072f3d355b9382782c5aec9612faa9a0bd6,1099564097614,278949,common,483,442,99,10,1
7/09/2021 7:55,18471604110,c8bf55986d9d0bd4a3f05c68695ed786dfec5e94569b8d22126ce7c00065227a,1099564097826,278949,common,658,443,99,10,1
7/09/2021 7:55,18471613898,d4e9b4b6f857303e8ff2fc080897acbacdbef60e19a9e78efd0ffeb577e2c9d0,1099564097151,278949,common,27,444,99,10,1
55:43.5,18471620869,ff8a6f2f627ab6811e18334dfc531e59cbf112343a7805b8ddb1f42e0867799b,1099564097194,278949,common,70,445,99,10,1
55:50.5,18471628955,102f28d73e7afa95cefbf19436aa68e9c26a49dd95505f2b7c618c236f6bf8be,1099564097902,278949,common,731,446,99,10,1
7/09/2021 7:55,18471630864,69fbd0751fddd81663191a2bae19d28c15ea24ace650176eb2122a9863359f77,1099564097928,278949,common,757,447,99,10,1
7/09/2021 7:55,18471638225,cf113b8f6e6d705584c27b0b8010796c4224ed9eafed3b755f8737ed436e96ed,1099564098037,278949,common,866,448,99,10,1
7/09/2021 7:56,18471642031,e8d2982b7e579a5e2f5b40fc0e97cc5b4da2bd53c95d8ed988a9643adb5e0294,1099564097264,278949,common,137,449,99,10,1
56:10.5,18471656676,9d184032abbdee8153dd256869d0d10d50cdbb1259320206d1adfddfcd21913b,1099564097710,278949,common,542,450,99,10,1
7/09/2021 7:56,18471690477,58249098ed91b4fa8870b32dfb117eed965f3a7ab9cf354dfb4655d6e9fd904d,1099564097876,278949,common,705,451,99,10,1
56:59.5,18471741489,fcefa8cf0add1ca0595856a003f7259ea11758ab667aef7f423e11187e7457d1,1099564098123,278949,common,950,452,99,10,1
57:10.5,18471754515,1d86186596ea3863d0963e687b055f3fc1ee9a1b377582b2d8a7bd2a20dd31b5,1099564097897,278949,common,726,453,99,10,1
7/09/2021 7:57,18471769533,e4fe6f1513f51ec393ac97357a063714408c89009c694c20c486a61340e8bab1,1099564097813,278949,common,645,454,99,10,1
57:31.5,18471791721,72581ba162896dee5b906acfa59eab6b40a45530f2f5feb68daa64258777966d,1099564097887,278949,common,716,455,99,10,1
57:41.5,18471803314,02ff8f21219b86951f34f9cbbc697a781e278b7ef480905650aee6a1ac598ea8,1099564097477,278949,common,348,456,99,10,1
57:51.5,18471813801,95a66cf32ebf901e0f1f13f3fc996a2721ae2424644e25e7770cd215e053b377,1099564097866,278949,common,698,457,99,10,1
58:04.5,18471830671,0e35fb9ea1628b612a46ade22b4fc94ba7df84bcac113186b38624a9f193e3a9,1099564097520,278949,common,391,458,99,10,1
7/09/2021 7:58,18471859003,df95e75743274d09660e117bbb7187fb5ea52be1d98212bdd9857f4b11ee01b7,1099564097375,278949,common,248,459,99,10,1
7/09/2021 7:58,18471882104,08bd52fdff5c47959be1eddccceb92dd956c4375aace3162f33a23def9d17143,1099564097230,278949,common,103,460,99,10,1
7/09/2021 7:58,18471900013,0a56ed83a6b3b2832b8d5e2f57a6695aa9d6a4c6cc542fdd826fa74f2a7376d8,1099564097426,278949,common,299,461,99,10,1
58:53.5,18471915104,89cbb5de7c4dfa3cce1efcff4b5b0a640c1a47d16cacb910bfba867e72b3a627,1099564098084,278949,common,911,462,99,10,1
7/09/2021 7:59,18471935136,6ea6e9222e61a4c60b32bcf19d1c7b675885981fb661048a8b957f7f3be61ed2,1099564097241,278949,common,114,463,99,10,1
7/09/2021 7:59,18471955079,46829cf5ffca1ee81d3d77477129eaafcf3cc34c9da1dafbab04b3853adc5060,1099564097346,278949,common,219,464,99,10,1
59:26.5,18471970240,98d9eadace5706884ad2fa054b298e4a79d0d771bc0cd3509a7cb3d0bb8625eb,1099564097861,278949,common,693,465,99,10,1
59:38.5,18471981607,819794161ca771274d2465785516a3278fbf5c4e0b827d02e05d4d7206c024f2,1099564097962,278949,common,791,466,99,10,1
7/09/2021 8:00,18472025822,c41850c3faed5a02e0a5eae937f07a17379e94a22324487af1220bd347f20640,1099564098129,278949,common,956,467,99,10,1
01:36.5,18472122488,20968c64ed222b0c124cadfbbabd03f4ff026cfcd2a81db9236ec946844dfb85,1099564097234,278949,common,107,468,99,10,1
7/09/2021 8:01,18472127350,5c8b036ebf405c4d1e2425148f905c9f747da047286178032c63f4a71f8a49d0,1099564097936,278949,common,765,469,99,10,1
7/09/2021 8:01,18472144442,c3ba38ef2c6228a5ba2bbc055da3043b278515b3ccfdfd19b58523f68ecb068d,1099564097195,278949,common,71,470,99,10,1
7/09/2021 8:02,18472193823,541c7f9891f394bff8a9300ef18a9f3649511c6d2cf53b9f9ba6c7ddc7696d8a,1099564097741,278949,common,573,471,99,10,1
7/09/2021 8:02,18472218504,1c20e1a65ab9fed2b7424df4e3019ca6484ff3469662c2097d11a0b545b22b14,1099564097277,278949,common,150,472,99,10,1
03:13.5,18472279890,05f253651a38349e9cc724e36c39a57b3fe2f64794d7bc0a53795beb8ac9f9de,1099564097360,278949,common,233,473,99,10,1
03:28.5,18472311515,48627668e13d9b290d6c07532633495d59ee1bd09c1808485b410c72e65a20e8,1099564097811,278949,common,643,474,99,10,1
03:42.5,18472330500,87397494a49512b82f970b358cb5c7de6de4484052c069fbb9373ac0cf27ff04,1099564098110,278949,common,937,475,99,10,1
7/09/2021 8:03,18472349374,224e7a0e51601f012840ad1d5918e04f6990a83f40bf74c3f8006462c3fafe1e,1099564097613,278949,common,482,476,99,10,1
7/09/2021 8:03,18472352791,f625982a73a5b418c767a9819bb60dec4de217aeff5294bef2d612ed83914022,1099564097793,278949,common,625,477,99,10,1
7/09/2021 8:04,18472366296,ec17513d090868dbb5dd3fd184d63f583a61a774f75ce2f685d834a018061c3f,1099564097971,278949,common,800,478,99,10,1
7/09/2021 8:04,18472371065,14063b7213285f5541ad909567330ab4c596d1666f41d18070bee3eae2c16fe2,1099564097620,278949,common,489,479,99,10,1
04:38.5,18472416554,473c304223b2b73d96da1fc103059f64ca396cebe41f57d1d0e0bdbeb93b5e22,1099564098139,278949,common,966,480,99,10,1
05:06.5,18472458889,670963f276821a721eb39df59cc7992184905c2cd8adbf02b54920dfd4e78655,1099564097985,278949,common,814,481,99,10,1
7/09/2021 8:05,18472466069,9a94a25afd7e436b2162ffe806c58cab8c3c52fddc3cbfb0a560cd42ef7b0093,1099564097253,278949,common,126,482,99,10,1
05:22.5,18472475215,36debb961a462e0d7514db15771b529f640864e6a2b1818b4563087dfa34bf6d,1099564097433,278949,common,304,483,99,10,1
05:30.5,18472483930,d38d408a5134a31f082d3acb56185fc49d0469cebe70bbe4fbb875baafb6cce5,1099564097445,278949,common,316,484,99,10,1
7/09/2021 8:05,18472493709,dbfe5ab7146f186efc73fa64f3be1717f11decde1163454f2e4100a582f925af,1099564097209,278949,common,85,485,99,10,1
7/09/2021 8:05,18472504008,1753812a18dc9183c1699314eae5cfb643f96cca1eafc234d502e4809c156037,1099564097607,278949,common,476,486,99,10,1
05:54.5,18472518116,1ac3a9171513b6508f1c45b59d7220ccfe542f095ce2411fa8d05b9b59ff4226,1099564097899,278949,common,728,487,99,10,1
05:56.5,18472522141,b33bc0b087e2d956e38d4adcdaa5347f1d24fb13a3250135b12fca83669aa644,1099564097983,278949,common,812,488,99,10,1
7/09/2021 8:06,18472529976,7ea6e63a367b2af701b6e5a829f46f0cc68789dff20d6a97336e26c75428a77a,1099564098036,278949,common,865,489,99,10,1
7/09/2021 8:06,18472538228,a9a41e1bb58196273da2a1746d7ee7f1b2f02eff6467d5a447cc04f7ab3f4bea,1099564097218,278949,common,94,490,99,10,1
7/09/2021 8:06,18472553710,0d2f8e0a4c75f0c7e878aba251298c65bcd17375c64f85d9a3fe4c47d538e399,1099564097774,278949,common,606,491,99,10,1
7/09/2021 8:06,18472557161,3a1d6b31723113f3ab7bca9ca85b657cdb27d035be0cdd817d744ba8a23a1e37,1099564097818,278949,common,650,492,99,10,1
7/09/2021 8:06,18472568414,4587fb28168295b782311e85eac72a8cd245f3eac07e8ac2cdf8641ada9cbb65,1099564098056,278949,common,885,493,99,10,1
7/09/2021 8:06,18472575820,47e3c3120f5d6de48983442f718d1884023eb9297d1befd573c7534dc34a438e,1099564097584,278949,common,453,494,99,10,1
06:37.5,18472588979,e5fa4684ce6e8cf0095359906be5c2aa5197a43ac318eab258a14be9f757019c,1099564097170,278949,common,46,495,99,10,1
06:37.5,18472589193,6f71c7eb547205f022103ded80d45a226263d21819ae9651d24c586fc927ba78,1099564098015,278949,common,844,496,99,10,1
7/09/2021 8:06,18472602486,96f2219ab131fbb787c8b7ffeffa22c1b457b13b1269ab090cc06b61ae9e64ca,1099564097598,278949,common,467,497,99,10,1
7/09/2021 8:06,18472603774,05c9e3172fe622b9210a845bd616d26ed395ba52918061a77bdbd66cae9fe8cf,1099564098136,278949,common,963,498,99,10,1
7/09/2021 8:06,18472607180,3995c30086724db7816c8734c263f0052a0285f7177f98ff3f83d1026b95c814,1099564097984,278949,common,813,499,99,10,1
7/09/2021 8:07,18472624703,bca9395c5cb592dd60f412ebe9eb72b97253debb219097eff365926f42c4d946,1099564097541,278949,common,410,500,99,10,1
7/09/2021 8:07,18472648198,92a217dc4e7e7c5e156bd356671070fb6d54fcc92f764e3914bf59da7192aea9,1099564097453,278949,common,324,501,99,10,1
07:28.5,18472672862,0624cf2b7ef576f6ff5eeb53df6735990f03af01d4e1ca6b9d6a17f09eab35fa,1099564097953,278949,common,782,502,99,10,1
7/09/2021 8:07,18472705105,f63ced285bfd26547080bd3277b5cf2043365aace9e26b6afe7e5f6ae57914d4,1099564098061,278949,common,890,503,99,10,1
08:28.5,18472753122,be091eb27c904c98036eeb1c4cb49c3dfdf29be3235170a14ec0e79d3d515865,1099564097820,278949,common,652,504,99,10,1
08:46.5,18472782411,b340099c1b4e145f5ef85f5999cd3f789ffd522ff2ba34a58bb38ca9d25dd0dd,1099564097698,278949,common,530,505,99,10,1
7/09/2021 8:09,18472839569,47ef3cb4e232257e101bd0c897a9b3053a158ba34abb11edaafa91f9c65e2063,1099564097125,278949,common,1,506,99,10,1
09:43.5,18472881361,b95e6f8d8faec1fabbb760c7f85e035d092b5ebfa71f5eb5bbaf056d48487cee,1099564097355,278949,common,228,507,99,10,1
7/09/2021 8:10,18472920336,e20f34c38c63bcb569102d25fc8a46211393b27c2f350758ffc577d60b57c52d,1099564098154,278949,common,981,508,99,10,1
7/09/2021 8:10,18472931792,f31caf1e0b813aab745a9ca39581f62408fd84e44b5444795fbe90707e15554b,1099564098049,278949,common,878,509,99,10,1
7/09/2021 8:10,18472957352,d58200a258df991f636d2261730118469dad7d15a25b92ab4067edcc36b7b168,1099564097898,278949,common,727,510,99,10,1
7/09/2021 8:10,18472966430,c7773b56342199f37c5025e9899f97493bb2637b33958644d69345636133a194,1099564098046,278949,common,875,511,99,10,1
10:50.5,18472983383,8c7321796b505bdb020c632735cc98d13afe47063cfb872d2b223f1a7dc417f5,1099564097325,278949,common,198,512,99,10,1
10:54.5,18472990911,96862bd60971f0addb62432c63a2d49f840a4474bd823273b065feb271dac07c,1099564097968,278949,common,797,513,99,10,1
11:04.5,18473009914,2541f57b3c269a04539b4ef279f12539c09ea71997542a6a7b17b4c33d7ffba5,1099564097979,278949,common,808,514,99,10,1
7/09/2021 8:11,18473018946,369fde40ebb1a4ebe4325a8a4b6fd69826f710db01f826b817f4831c00dced33,1099564097688,278949,common,520,515,99,10,1
7/09/2021 8:11,18473025174,c9f752436fcdd0303f525f45dfcc0d3ea1a624783ff49b1f92ace09b39fdd1b2,1099564097750,278949,common,582,516,99,10,1
11:27.5,18473044617,4a260666ff0b948be448f85f6f9cd3c07037401c38f1454bb568df816cb7d4f1,1099564097895,278949,common,724,517,99,10,1
11:36.5,18473061562,bff350373f692051e68a83c8bdafbf796f6b5988d9ff954cd75801c3d62738aa,1099564097348,278949,common,221,518,99,10,1
11:48.5,18473080809,17f1ce77123db35533eb48c07aca73c96f90fe1d297da3417c4dce123767e116,1099564097612,278949,common,481,519,99,10,1
11:59.5,18473099667,62ae22440b326bfe35ba4820468a1703c545b5df698e84bc0950c5e158494e1c,1099564098014,278949,common,843,520,99,10,1
